Sentence,Label
" The Police Chief argues division power , military controls daily life - left State ",0
 Then watcher watched convicted future crime ,0
 The system slips ,0
" It perfect , lies ",0
 It devises conditions ,0
" It accepts errors victims , builds ",0
 The system creates threat fighting ,0
 To read Philip K,0
" Dick means get closer truth , time time ",0
 Court blocks ruling NYPD stop-and-frisk policy A federal appeals court Thursday blocked judge &apos;s order requiring changes New York Police Department &apos;s stop-and-frisk program removed judge case ,0
 The 2nd U,0
S,0
 Circuit Court Appeals said decisions Judge Shira Scheindlin stayed pending outcome appeal city ,0
 The judge ruled August city violated Constitution way carried program stopping questioning people ,0
" The city appealed findings remedial orders , including decision assign monitor help police department changes policy training program associated ",0
 The appeals court heard arguments Tuesday requested stay ,0
 The appeals court said judge needed removed case ran afoul code conduct U,0
S,0
 judges compromising necessity judge avoid appearance partiality part series media interviews public statements responding publicly criticism court ,0
 The judge ruled police officers violated civil rights tens thousands people wrongly targeting black Hispanic men stop-and-frisk program ,0
" She appointed outside monitor oversee major changes , including reforms policies , training supervision , ordered pilot program test body-worn cameras precincts stops occur ",0
" In August , New York City agreed end practice storing names addresses people whose cases dismissed police stop ",0
" An oral argument city &apos;s appeal scheduled sometime March 14 , 2014 ",0
 The stop-and-frisk tactic criticized number civil rights advocates ,0
" Stop-and-frisk around decades form , recorded stops increased dramatically administration independent Mayor Michael Bloomberg all-time high 2011 684,330 , mostly black Hispanic men ",0
" A lawsuit filed 2004 four men , minorities , became class action case ",0
" Supporters changes NYPD &apos;s stop-and-frisk program say changes end unfair practices , mold trusted effective police force affect police departments use policy ",0
" Opponents say changes would lower police morale crime , waste money solve broader problem police force pressure shrinking thousands officers last decade ",0
" The judge noted &apos;t putting end stop-and-frisk practice , constitutional , reforming way NYPD implemented stops ",0
" Obama &apos;s Health Care Walk Back Amid firestorm criticism , President Obama yesterday walked back oft-repeated , unambiguous promise &quot; like health plan , keep ",0
" &quot; With hundreds thousands receiving cancellation notices providers , Republicans slammed president recent days misleading American public ",0
" Yesterday , Obama tweaked original pledge ",0
" &quot; For vast majority people health insurance works , keep , &quot; said speech Boston ",0
" Addressing called &quot; flurry news &quot; cancellations , Obama urged Americans receiving notices shop new coverage marketplace ",0
" Most people going able get better , comprehensive health care plans price even cheaper projected ",0
" &quot; You &apos;re going get better deal , &quot; said ",0
 The administration said come surprise 5 percent population purchase insurance may forced switch plans coverage &apos;t meet new standards required Affordable Care Act ,0
" &quot; Let say directly Americans: deserve better , &quot; Sebelius said testimony House Energy Commerce Committee Washington ",0
" Sebelius , overseeing implementation Affordable Care Act , said launch online marketplace gone &quot; miserably &quot; since October ",0
" &quot; I frustrated angry anyone , &quot; said ",0
 I eager earn confidence back ,0
" An exasperated Sebelius uttered phrase , caught hot mic , aide seated behind yesterday &apos;s House hearing following contentious exchange Rep",0
" Billy Long , R-Mo ",0
" , whether required enroll Obamacare ",0
" More three hours hearing , Long repeatedly pressed Sebelius &quot; architect &quot; Affordable Care Act voluntarily forgone government-sponsored insurance purchase plan HealthCare",0
"gov , pitching millions Americans ",0
" In small town New Zealand , Burt Munro considered lovable oddball , resolved compete race America 1920 motorbike ",0
" In spite heart defect , Burt could deterred pursuing dream ",0
" With savings , donations mortgage old workshop , set Los Angeles ship ",0
" The film followed coffee , tea cake ",0
 Learning rather unemployment: Tourism pilot project untrained A pilot project tourist industry launched today Mecklenburg lake district ,0
" Under management Federal Employment Agency , 49 men women already working within industry untrained workers , trained qualified hotel restaurant staff course three winters ",0
" &quot; What &apos;s innovative six-month courses end diplomas , &quot; said Carmen Wiechert Neubrandenburg Employment Agency ",0
" There many benefits: The participants unemployed , companies receive trained skilled workers , continually increasing demand hotels restaurants , agency fund unemployment ",0
" Also involved project Chamber Industry Commerce Neubrandenburg German Hotel Restaurant Association (Deutsche Hotel- und Gaststätte , Dehoga) Mecklenburg-Western Pomerania ",0
 Frankfurt parking fees increase dramatically Parking Frankfurt could soon noticeably expensive ,0
" The City Magistrate today discussed submission head department transport , Stefan Majer (Green Party)",0
" According proposal , parking fees increased 50 per cent ",0
" This increase , however , result raised prices , rather fact time interval permitted parking meters ticketing machines reduced 30 20 minutes ",0
 The City Council must reach decision December ,0
 The Retail Committee Frankfurt Chamber Industry Commerce believes &quot; good idea &quot; ,0
 The option parking right outside businesses &quot; advantage smaller retailers must underestimated ,0
 &quot; ,0
 The Verkehrsclub Deutschland (German Traffic Club) opinion increase two decades &quot; completely appropriate actually long overdue &quot; ,0
 Local public transport also become expensive ,0
" Rangnick scolding refs: Mane diver As satisfied Ralf Rangnick present winning form Austrian Bundesliga table-toppers , Red Bull Salzburg , Sporting Director &quot; Bulls &quot; expressed equal disappointment referees ",0
" &quot; There currently dangerous trend , Mane Alan dubbed &apos; divers &apos; , &quot; said press conference Salburg Thursday , defence two tricky offensive players ",0
" The recent cause Rangnick &apos;s criticism yellow card Mane 3: 0 Grödig last Sunday , whereby Senegalese striker penalised supposed play acting - admittedly justified , shown TV footage ",0
" &quot; A blatant wrong decision , &quot; commented Rangnick , referred Harkam &quot; completely depth &quot; ",0
 Harkam also played &quot; part &quot; escalation Salzburg Coach Roger Schmidt Grödig Trainer Adi Hütter game ,0
 He firmly defended German compatriot: &quot; In individual situation I would behaved way Roger Schmidt &quot; ,0
